average_grade,total_approved_units,overall_approval_rate,Tuition fees up to date,Debtor,Scholarship holder,Age at enrollment,Gender,Marital status,Unemployment rate,Inflation rate,GDP,International,Target
14.233333333333334,12.0,0.8571428571428571,1,0,0,18,0,1,7.6,2.6,0.32,0,2
11.766666666666666,8.0,0.8,1,0,0,21,0,5,9.4,-0.8,-3.12,0,1
15.7,14.0,0.875,1,0,0,18,0,1,12.7,3.7,-1.7,0,2
15.2,12.0,0.8571428571428571,1,0,0,18,0,1,7.6,2.6,0.32,0,2
15.966666666666665,11.0,0.9166666666666666,0,0,0,29,0,1,12.7,3.7,-1.7,0,0
12.709821428571429,26.0,0.896551724137931,1,0,0,20,0,1,15.5,2.8,-4.06,0,2
0.0,0.0,0.0,1,0,0,26,0,1,13.9,-0.3,0.79,0,0
12.2,11.0,0.9166666666666666,1,0,0,21,0,1,12.4,0.5,1.79,0,2
13.78125,16.0,1.0,1,0,1,19,0,1,9.4,-0.8,-3.12,0,2
11.916666666666666,11.0,0.9166666666666666,1,1,0,19,0,1,16.2,0.3,-0.92,0,0
11.816666666666666,10.0,0.8333333333333334,1,0,0,21,0,1,15.5,2.8,-4.06,0,1
11.4,8.0,0.6666666666666666,1,1,0,20,0,1,16.2,0.3,-0.92,0,2
13.773125,15.0,1.0,1,0,1,18,0,1,15.5,2.8,-4.06,0,2
11.333333333333332,7.0,0.5833333333333334,0,0,0,20,0,1,7.6,2.6,0.32,0,0
13.151785714285715,12.0,1.0,1,0,1,20,0,1,16.2,0.3,-0.92,0,2
12.780000000000001,7.0,0.5,1,0,1,18,0,1,16.2,0.3,-0.92,0,1
13.75,5.0,0.4166666666666667,1,0,0,18,0,1,9.4,-0.8,-3.12,0,1
13.266666666666666,11.0,0.9166666666666666,1,0,0,18,0,1,9.4,-0.8,-3.12,0,2
11.65,5.0,0.5,1,0,0,18,0,1,10.8,1.4,1.74,0,1
13.714285714285715,11.0,0.9166666666666666,1,0,0,22,0,1,13.9,-0.3,0.79,0,2
14.166666666666668,4.0,0.4,1,0,0,19,0,1,12.7,3.7,-1.7,0,1
14.666666666666668,12.0,1.0,1,0,1,19,0,1,12.4,0.5,1.79,0,2
15.977777777777778,15.0,1.0,1,0,0,18,0,1,12.7,3.7,-1.7,0,2
11.261904761904763,12.0,1.0,1,1,0,20,0,1,11.1,0.6,2.02,0,2
11.125,9.0,0.75,1,0,0,18,0,1,10.8,1.4,1.74,0,0
0.0,0.0,0.0,1,0,0,21,0,1,8.9,1.4,3.51,0,0
12.142857142857142,12.0,1.0,1,0,0,19,0,1,12.4,0.5,1.79,0,2
12.82875,16.0,1.0,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0
13.533333333333333,11.0,0.9166666666666666,1,0,0,18,0,1,7.6,2.6,0.32,1,2
0.0,0.0,0.0,1,0,0,18,0,1,12.4,0.5,1.79,0,1
6.5,2.0,0.16666666666666666,0,1,1,21,0,1,15.5,2.8,-4.06,0,0
11.6375,9.0,0.9,1,1,0,19,0,1,13.9,-0.3,0.79,0,2
12.2,10.0,1.0,1,0,1,19,0,1,9.4,-0.8,-3.12,0,2
5.642857142857143,5.0,0.4166666666666667,1,0,0,19,0,1,16.2,0.3,-0.92,0,0
0.0,0.0,0.0,1,0,0,18,0,1,13.9,-0.3,0.79,0,2
5.0,1.0,0.08333333333333333,1,0,1,19,0,1,10.8,1.4,1.74,0,0
13.755555555555555,14.0,0.9333333333333333,1,0,1,20,0,1,16.2,0.3,-0.92,0,0
12.758333333333333,12.0,0.75,0,0,0,18,0,1,9.4,-0.8,-3.12,0,0
0.0,0.0,0.0,1,0,1,19,0,1,11.1,0.6,2.02,0,0
12.958333333333332,12.0,1.0,1,0,0,18,0,1,10.8,1.4,1.74,0,2
12.375,10.0,0.8333333333333334,1,0,0,18,0,1,11.1,0.6,2.02,0,1
12.125,12.0,1.0,1,0,1,19,0,1,16.2,0.3,-0.92,0,2
11.766666666666666,8.0,0.8,1,0,0,20,0,1,7.6,2.6,0.32,0,2
13.278571428571428,15.0,1.0,1,0,1,19,0,1,16.2,0.3,-0.92,0,2
13.614285714285714,14.0,0.875,1,0,0,18,0,1,12.7,3.7,-1.7,0,2
0.0,0.0,0.0,1,1,0,25,0,1,15.5,2.8,-4.06,0,0
11.833333333333332,10.0,0.8333333333333334,0,0,0,18,0,1,7.6,2.6,0.32,0,2
12.416666666666668,12.0,1.0,1,0,0,19,0,1,8.9,1.4,3.51,0,2
13.204464285714286,15.0,1.0,1,0,1,19,0,1,15.5,2.8,-4.06,0,2
12.25,4.0,0.4,0,1,1,20,0,1,9.4,-0.8,-3.12,0,0
12.557142857142857,14.0,0.9333333333333333,1,0,0,18,0,1,13.9,-0.3,0.79,0,1
12.392857142857142,7.0,0.7,1,0,0,20,0,1,10.8,1.4,1.74,0,2
12.726190476190476,12.0,1.0,1,0,0,21,0,1,11.1,0.6,2.02,0,2
0.0,0.0,0.0,1,0,0,19,0,1,12.7,3.7,-1.7,0,2
12.666666666666666,12.0,1.0,1,0,0,42,0,2,10.8,1.4,1.74,0,2
13.283333333333333,10.0,0.8333333333333334,0,1,0,18,0,1,8.9,1.4,3.51,0,1
13.116666666666667,11.0,0.9166666666666666,1,0,1,19,0,1,15.5,2.8,-4.06,0,2
12.25,10.0,0.8333333333333334,1,0,0,18,0,1,8.9,1.4,3.51,0,2
14.5,10.0,1.0,1,0,0,21,0,1,10.8,1.4,1.74,0,2
13.276785714285715,12.0,1.0,1,0,1,20,0,1,16.2,0.3,-0.92,0,2
13.571428571428573,14.0,1.0,1,0,0,20,0,1,11.1,0.6,2.02,0,2
12.041666666666668,8.0,0.6666666666666666,1,0,0,21,0,1,12.4,0.5,1.79,0,1
13.704444444444446,15.0,1.0,1,0,0,19,0,1,15.5,2.8,-4.06,0,2
13.136363636363637,20.0,0.8333333333333334,1,0,0,21,0,1,7.6,2.6,0.32,0,2
14.904761904761905,12.0,1.0,1,0,0,19,0,1,8.9,1.4,3.51,0,2
15.1035,15.0,1.0,1,0,1,19,0,1,15.5,2.8,-4.06,0,2
0.0,0.0,0.0,1,0,0,18,0,1,9.4,-0.8,-3.12,0,1
14.071428571428571,12.0,1.0,1,0,0,22,0,1,16.2,0.3,-0.92,0,2
13.766666666666666,10.0,0.8333333333333334,1,0,0,21,0,1,9.4,-0.8,-3.12,0,2
10.666666666666668,5.0,0.4166666666666667,1,0,1,18,0,1,7.6,2.6,0.32,0,0
14.565714285714288,14.0,0.875,1,0,1,20,0,1,10.8,1.4,1.74,0,2
11.375,7.0,0.7,0,1,0,18,0,1,7.6,2.6,0.32,0,0
0.0,0.0,0.0,1,0,0,20,0,1,8.9,1.4,3.51,0,0
13.785833333333334,13.0,0.8666666666666667,1,0,0,23,0,1,12.4,0.5,1.79,0,2
15.083333333333334,12.0,1.0,1,0,0,18,0,1,12.7,3.7,-1.7,0,2
13.333333333333334,12.0,1.0,1,0,0,20,0,1,12.4,0.5,1.79,0,2
14.962857142857144,14.0,0.875,1,0,1,18,0,1,10.8,1.4,1.74,0,2
11.6,9.0,0.9,1,0,0,20,0,1,11.1,0.6,2.02,0,2
12.600000000000001,15.0,1.0,1,0,0,18,0,1,16.2,0.3,-0.92,0,2
16.36904761904762,12.0,1.0,1,0,0,20,0,1,16.2,0.3,-0.92,0,2
13.714285714285714,14.0,0.875,1,0,0,19,0,1,12.7,3.7,-1.7,0,2
12.654761904761905,12.0,1.0,1,0,0,21,0,1,13.9,-0.3,0.79,0,2
13.0,9.0,0.75,1,0,0,33,0,2,11.1,0.6,2.02,0,2
6.5,1.0,0.1,0,1,0,24,0,1,7.6,2.6,0.32,0,0
12.375,22.0,1.0,1,0,1,20,0,1,13.9,-0.3,0.79,0,2
0.0,0.0,0.0,1,0,0,18,0,1,9.4,-0.8,-3.12,0,2
14.666666666666666,12.0,1.0,1,0,0,18,0,1,15.5,2.8,-4.06,0,2
11.25,6.0,0.5,1,1,0,29,0,1,7.6,2.6,0.32,0,0
14.207792207792206,15.0,1.0,1,0,0,18,0,1,16.2,0.3,-0.92,0,2
12.69047619047619,12.0,1.0,1,0,0,19,0,1,9.4,-0.8,-3.12,0,2
0.0,0.0,0.0,1,0,0,19,0,1,15.5,2.8,-4.06,0,0
10.65,11.0,0.9166666666666666,1,0,1,18,0,1,12.4,0.5,1.79,0,2
13.656818181818181,14.0,0.9333333333333333,1,0,1,19,0,1,16.2,0.3,-0.92,0,2
12.526923076923076,22.0,0.8461538461538461,1,0,0,20,0,1,10.8,1.4,1.74,0,0
11.0,3.0,0.25,1,0,0,19,0,1,7.6,2.6,0.32,0,1
12.291666666666668,7.0,0.5833333333333334,1,0,1,19,0,1,9.4,-0.8,-3.12,0,2
11.571428571428571,11.0,0.9166666666666666,1,0,1,18,0,1,13.9,-0.3,0.79,0,1
13.40375,16.0,1.0,1,0,1,18,0,1,9.4,-0.8,-3.12,0,2
12.0,9.0,0.75,1,0,1,19,0,1,9.4,-0.8,-3.12,0,2
12.266666666666666,11.0,0.9166666666666666,1,1,0,20,1,1,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,1,0,1,18,1,1,7.6,2.6,0.32,0,1
0.0,0.0,0.0,1,0,0,18,1,1,16.2,0.3,-0.92,0,0
16.083333333333336,9.0,0.75,0,1,0,35,1,1,8.9,1.4,3.51,0,0
11.0,6.0,0.6,1,0,0,18,1,1,16.2,0.3,-0.92,0,1
0.0,0.0,0.0,1,0,1,19,1,1,13.9,-0.3,0.79,0,2
12.142857142857142,10.0,0.8333333333333334,1,0,1,19,1,1,15.5,2.8,-4.06,0,1
11.375,6.0,0.6,1,0,0,20,1,1,10.8,1.4,1.74,0,1
11.0,7.0,0.5833333333333334,1,0,0,19,1,1,13.9,-0.3,0.79,0,1
10.5,5.0,0.5,1,0,0,19,1,1,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,1,0,0,24,1,1,11.1,0.6,2.02,0,0
6.25,4.0,0.3333333333333333,0,1,0,29,1,1,12.4,0.5,1.79,0,0
11.947222222222223,9.0,0.6,1,0,0,24,1,1,15.5,2.8,-4.06,0,2
11.85,9.0,0.75,1,0,0,19,1,1,15.5,2.8,-4.06,0,2
0.0,0.0,0.0,1,0,0,37,1,2,7.6,2.6,0.32,0,0
12.5,10.0,0.8333333333333334,1,0,0,18,1,1,16.2,0.3,-0.92,0,2
14.133928571428571,12.0,0.9230769230769231,1,0,1,20,1,1,12.4,0.5,1.79,0,1
0.0,0.0,0.0,0,0,0,18,1,1,11.1,0.6,2.02,0,0
6.666666666666667,3.0,0.3,1,0,0,22,1,1,16.2,0.3,-0.92,0,1
11.452380952380953,6.0,0.6,1,0,1,22,1,1,10.8,1.4,1.74,0,1
0.0,0.0,0.0,0,1,0,18,1,1,11.1,0.6,2.02,0,0
13.1,14.0,0.875,1,0,0,18,1,1,12.7,3.7,-1.7,0,2
13.333333333333332,12.0,1.0,1,0,0,19,1,1,9.4,-0.8,-3.12,0,2
11.1,8.0,0.8,1,0,0,19,1,1,10.8,1.4,1.74,0,1
12.285714285714285,8.0,0.6666666666666666,1,0,0,19,1,1,16.2,0.3,-0.92,0,0
15.226190476190476,12.0,1.0,1,1,0,21,1,1,12.4,0.5,1.79,0,2
11.8,13.0,0.8125,1,0,0,19,1,1,8.9,1.4,3.51,0,1
13.516666666666666,10.0,0.7142857142857143,1,0,0,18,1,1,8.9,1.4,3.51,0,2
11.3,8.0,0.8,1,0,0,19,1,1,10.8,1.4,1.74,0,0
14.083333333333332,12.0,1.0,1,0,0,25,1,1,11.1,0.6,2.02,0,2
14.666666666666666,12.0,1.0,1,0,0,22,1,1,12.7,3.7,-1.7,0,2
12.742857142857144,14.0,0.875,1,0,0,24,1,1,12.7,3.7,-1.7,0,2
12.551785714285714,14.0,0.9333333333333333,1,0,0,19,1,1,13.9,-0.3,0.79,0,2
11.958333333333332,7.0,0.7,1,0,0,18,1,1,13.9,-0.3,0.79,0,1
0.0,0.0,0.0,0,0,0,20,1,1,9.4,-0.8,-3.12,0,0
14.935714285714283,14.0,0.875,1,0,1,19,1,1,10.8,1.4,1.74,0,2
10.25,6.0,0.5,1,0,0,19,1,1,7.6,2.6,0.32,0,0
13.166666666666668,10.0,0.8333333333333334,1,0,0,19,1,1,12.4,0.5,1.79,0,2
0.0,0.0,0.0,1,1,0,23,1,1,15.5,2.8,-4.06,0,0
13.9,9.0,0.75,1,0,0,47,1,2,12.7,3.7,-1.7,0,0
11.291666666666668,10.0,0.8333333333333334,1,0,0,19,1,1,16.2,0.3,-0.92,0,2
0.0,0.0,0.0,1,0,0,19,1,1,11.1,0.6,2.02,0,2
0.0,0.0,0.0,1,0,0,18,1,1,16.2,0.3,-0.92,0,0
5.0,2.0,0.2,1,0,0,28,1,1,15.5,2.8,-4.06,0,0
11.583333333333332,7.0,0.5833333333333334,1,0,0,20,1,1,7.6,2.6,0.32,0,0
11.333333333333332,7.0,0.5833333333333334,1,0,1,18,1,1,15.5,2.8,-4.06,0,1
0.0,0.0,0.0,1,0,1,21,1,1,12.4,0.5,1.79,0,2
12.875,6.0,0.5,1,0,0,19,1,1,10.8,1.4,1.74,0,1
0.0,0.0,0.0,0,1,0,24,1,1,16.2,0.3,-0.92,0,0
11.333333333333334,9.0,0.75,1,0,0,24,1,1,16.2,0.3,-0.92,0,1
0.0,0.0,0.0,0,1,0,25,1,1,8.9,1.4,3.51,0,1
12.6,11.0,0.9166666666666666,1,0,0,28,1,1,13.9,-0.3,0.79,0,2
11.041666666666668,7.0,0.7,1,0,0,37,1,2,7.6,2.6,0.32,0,1
11.25,7.0,0.7,1,0,0,19,1,1,13.9,-0.3,0.79,0,1
13.684553571428573,15.0,1.0,1,0,1,18,1,1,11.1,0.6,2.02,0,2
10.0,4.0,0.3333333333333333,1,0,0,48,1,1,7.6,2.6,0.32,0,0
13.0,12.0,1.0,1,0,0,21,1,1,8.9,1.4,3.51,0,2
12.472619047619048,12.0,0.8571428571428571,1,0,1,19,1,1,15.5,2.8,-4.06,0,1
0.0,0.0,0.0,1,0,1,21,1,1,9.4,-0.8,-3.12,0,1
0.0,0.0,0.0,0,1,0,23,1,1,13.9,-0.3,0.79,0,0
13.425,9.0,0.9,1,0,0,18,1,1,10.8,1.4,1.74,0,2
13.166666666666668,8.0,0.6666666666666666,1,0,0,22,1,1,13.9,-0.3,0.79,0,0
11.852272727272728,17.0,0.7083333333333334,1,0,0,25,1,1,12.4,0.5,1.79,0,0
13.95,13.0,0.5416666666666666,1,1,0,27,1,1,11.1,0.6,2.02,0,0
0.0,0.0,0.0,0,0,0,49,1,1,10.8,1.4,1.74,0,0
5.5,2.0,0.2,0,0,0,31,1,1,12.7,3.7,-1.7,0,0
14.023809523809524,11.0,0.9166666666666666,1,0,0,54,1,1,16.2,0.3,-0.92,0,0
12.306818181818182,33.0,0.8918918918918919,0,1,0,25,1,1,11.1,0.6,2.02,0,0
11.083333333333332,5.0,0.38461538461538464,1,0,0,20,1,1,15.5,2.8,-4.06,0,1
12.333333333333332,5.0,0.4166666666666667,1,0,0,28,1,1,12.7,3.7,-1.7,0,0
13.011904761904763,13.0,1.0,1,0,0,41,1,2,12.7,3.7,-1.7,0,2
12.919642857142858,12.0,1.0,1,0,1,19,1,1,11.1,0.6,2.02,0,1
5.75,2.0,0.2,1,0,0,22,1,1,15.5,2.8,-4.06,0,0
6.75,2.0,0.16666666666666666,1,0,0,34,1,1,15.5,2.8,-4.06,0,0
15.045454545454547,21.0,1.0,0,1,0,28,1,1,11.1,0.6,2.02,0,0
12.100000000000001,10.0,0.8333333333333334,1,0,0,42,1,1,7.6,2.6,0.32,0,1
14.4,9.0,0.75,0,0,0,21,1,1,11.1,0.6,2.02,0,1
13.25,3.0,0.25,1,0,0,50,1,1,15.5,2.8,-4.06,0,0
0.0,0.0,0.0,1,0,0,19,1,1,12.4,0.5,1.79,0,0
11.658333333333333,7.0,0.5,1,0,0,18,1,1,16.2,0.3,-0.92,0,0
0.0,0.0,0.0,1,0,0,59,1,2,16.2,0.3,-0.92,0,0
0.0,0.0,0.0,0,0,0,33,1,2,7.6,2.6,0.32,0,0
13.066666666666666,11.0,0.9166666666666666,1,0,1,23,1,1,9.4,-0.8,-3.12,0,2
11.238095238095237,8.0,0.8,1,0,0,44,1,2,13.9,-0.3,0.79,0,0
0.0,0.0,0.0,1,0,0,37,1,2,9.4,-0.8,-3.12,0,0
0.0,0.0,0.0,1,0,0,36,1,2,10.8,1.4,1.74,0,0
11.083333333333332,5.0,0.5,0,0,0,22,1,1,7.6,2.6,0.32,0,0
13.297619047619047,12.0,1.0,1,0,0,49,1,2,12.4,0.5,1.79,0,2
13.041666666666668,10.0,0.8333333333333334,1,0,0,23,1,1,11.1,0.6,2.02,0,2
11.2,8.0,0.6666666666666666,1,0,0,19,1,1,7.6,2.6,0.32,0,1
6.071428571428571,6.0,0.5,1,0,0,47,1,2,16.2,0.3,-0.92,0,0
12.683257918552037,29.0,0.9666666666666667,1,0,0,28,1,1,15.5,2.8,-4.06,0,2
11.125,8.0,0.6666666666666666,1,0,0,21,1,1,15.5,2.8,-4.06,0,1
10.916666666666668,10.0,0.8333333333333334,0,1,0,21,1,1,8.9,1.4,3.51,0,0
12.100000000000001,20.0,0.9523809523809523,1,0,0,21,1,1,13.9,-0.3,0.79,0,2
12.464285714285715,10.0,0.8333333333333334,1,0,0,20,1,1,13.9,-0.3,0.79,0,1
0.0,0.0,0.0,0,0,0,49,1,2,10.8,1.4,1.74,0,0
12.2,10.0,1.0,1,0,0,40,1,1,15.5,2.8,-4.06,0,2
14.026785714285715,12.0,1.0,1,0,1,22,1,1,11.1,0.6,2.02,0,2
11.65,6.0,0.6,1,0,0,19,1,1,15.5,2.8,-4.06,0,1
0.0,0.0,0.0,1,0,0,31,1,1,13.9,-0.3,0.79,0,0
14.25,4.0,0.3333333333333333,1,0,0,30,1,1,15.5,2.8,-4.06,0,0
10.9,10.0,0.8333333333333334,1,0,0,19,1,1,7.6,2.6,0.32,0,2
12.5,6.0,0.6,1,0,0,22,1,1,9.4,-0.8,-3.12,0,0
13.083333333333334,12.0,1.0,1,0,0,19,1,1,15.5,2.8,-4.06,0,2
0.0,0.0,0.0,0,0,0,21,1,1,7.6,2.6,0.32,0,0
14.276785714285715,12.0,1.0,1,0,0,19,1,1,11.1,0.6,2.02,0,2
5.0,1.0,0.1,1,0,0,22,1,1,16.2,0.3,-0.92,0,0
11.2,10.0,0.8333333333333334,1,0,0,22,1,1,10.8,1.4,1.74,0,2
11.625,10.0,0.8333333333333334,1,0,0,19,1,1,9.4,-0.8,-3.12,0,2
0.0,0.0,0.0,0,0,0,26,1,1,16.2,0.3,-0.92,0,0
14.0,4.0,0.3076923076923077,1,0,0,23,1,1,12.4,0.5,1.79,0,1
11.566666666666666,11.0,0.9166666666666666,1,0,0,18,1,1,16.2,0.3,-0.92,0,1
10.833333333333332,7.0,0.7,1,1,1,22,1,1,15.5,2.8,-4.06,0,1
13.273809523809524,10.0,1.0,1,0,0,19,1,1,12.4,0.5,1.79,0,1
0.0,0.0,0.0,1,0,0,20,1,1,11.1,0.6,2.02,0,0
11.916666666666666,12.0,1.0,1,0,1,22,1,1,7.6,2.6,0.32,0,1
6.5,2.0,0.2,0,0,0,18,1,1,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,1,0,0,39,1,4,10.8,1.4,1.74,0,0
0.0,0.0,0.0,1,0,0,18,1,1,10.8,1.4,1.74,0,0
13.6,10.0,1.0,1,0,1,18,1,1,8.9,1.4,3.51,0,2
13.928571428571429,12.0,1.0,1,0,1,19,1,1,13.9,-0.3,0.79,0,2
12.939583333333333,14.0,0.9333333333333333,1,0,0,18,1,1,12.4,0.5,1.79,0,2
6.375,4.0,0.4,1,0,1,18,1,1,7.6,2.6,0.32,0,0
14.55,9.0,0.9,1,0,0,22,1,1,10.8,1.4,1.74,0,2
12.166666666666666,12.0,1.0,1,0,0,19,1,1,12.4,0.5,1.79,0,2
15.5,10.0,1.0,1,0,0,18,1,1,12.7,3.7,-1.7,0,0
14.666666666666668,4.0,0.4,0,1,0,31,1,1,16.2,0.3,-0.92,0,0
0.0,0.0,0.0,1,0,0,28,1,1,12.7,3.7,-1.7,0,0
0.0,0.0,0.0,1,0,0,19,1,1,15.5,2.8,-4.06,0,0
14.214285714285714,12.0,1.0,1,0,0,20,1,1,16.2,0.3,-0.92,0,2
6.125,4.0,0.3333333333333333,1,0,0,50,1,4,8.9,1.4,3.51,0,0
16.25,9.0,0.75,1,0,0,38,1,1,13.9,-0.3,0.79,0,1
12.0,2.0,0.2,1,0,0,31,1,2,9.4,-0.8,-3.12,0,0
14.085714285714284,14.0,1.0,1,0,0,27,1,1,7.6,2.6,0.32,0,1
10.333333333333332,12.0,1.0,1,0,0,21,1,1,12.7,3.7,-1.7,0,2
5.0,1.0,0.1,1,0,0,34,1,2,8.9,1.4,3.51,0,0
5.0,1.0,0.1,1,0,0,19,1,1,7.6,2.6,0.32,0,1
10.583333333333332,5.0,0.5,0,0,0,40,1,2,9.4,-0.8,-3.12,0,0
0.0,0.0,0.0,1,0,1,18,1,1,12.7,3.7,-1.7,0,2
0.0,0.0,0.0,0,1,1,46,1,2,15.5,2.8,-4.06,0,0
0.0,0.0,0.0,1,0,0,37,1,1,7.6,2.6,0.32,0,0
0.0,0.0,0.0,1,0,0,31,1,1,16.2,0.3,-0.92,0,0
12.866666666666667,10.0,0.8333333333333334,1,0,0,34,1,1,12.4,0.5,1.79,0,2
0.0,0.0,0.0,1,0,1,18,1,1,9.4,-0.8,-3.12,0,0
13.952380952380953,12.0,1.0,1,0,1,18,1,1,12.4,0.5,1.79,0,2
12.0,12.0,1.0,1,0,1,19,1,1,11.1,0.6,2.02,0,2
10.725,9.0,0.6923076923076923,1,0,0,40,1,1,15.5,2.8,-4.06,0,0
0.0,0.0,0.0,1,0,0,25,1,1,12.4,0.5,1.79,0,0
13.916666666666668,7.0,0.6363636363636364,1,1,0,20,1,1,11.1,0.6,2.02,0,0
14.757142857142856,10.0,1.0,1,0,0,20,1,1,11.1,0.6,2.02,0,1
0.0,0.0,0.0,0,0,0,43,1,1,15.5,2.8,-4.06,0,0
13.583333333333332,7.0,0.7,1,0,0,18,1,1,7.6,2.6,0.32,0,1
11.583333333333332,30.0,0.967741935483871,1,0,0,35,1,1,15.5,2.8,-4.06,0,2
13.0,9.0,0.9,1,0,0,23,1,1,7.6,2.6,0.32,0,2
11.813839285714284,15.0,0.9375,1,0,0,19,1,1,12.4,0.5,1.79,0,2
13.98611111111111,16.0,0.8,1,0,1,21,1,1,8.9,1.4,3.51,0,2
12.875,8.0,0.6666666666666666,1,0,0,19,1,1,13.9,-0.3,0.79,0,1
13.726190476190476,10.0,1.0,1,0,0,20,1,1,12.4,0.5,1.79,0,2
0.0,0.0,0.0,1,0,1,30,1,1,12.4,0.5,1.79,0,0
12.083333333333332,12.0,1.0,1,0,0,44,1,4,12.4,0.5,1.79,0,2
13.614285714285714,14.0,0.875,1,0,0,19,1,1,12.7,3.7,-1.7,0,2
13.57857142857143,22.0,0.7333333333333333,1,0,0,22,1,1,16.2,0.3,-0.92,0,2
14.1,9.0,0.9,1,0,0,18,1,1,7.6,2.6,0.32,0,2
13.275,9.0,0.75,1,0,1,21,1,1,12.7,3.7,-1.7,0,2
0.0,0.0,0.0,1,0,0,18,1,1,7.6,2.6,0.32,0,0
13.955357142857142,12.0,1.0,1,0,0,18,1,1,11.1,0.6,2.02,0,2
0.0,0.0,0.0,1,0,0,19,1,1,7.6,2.6,0.32,0,2
11.8375,8.0,0.6666666666666666,1,0,0,21,1,1,16.2,0.3,-0.92,0,0
14.8625,12.0,1.0,1,0,0,31,1,1,16.2,0.3,-0.92,0,2
11.0,6.0,0.5,1,0,0,21,1,1,9.4,-0.8,-3.12,0,0
10.5,2.0,0.2,1,1,0,24,1,1,8.9,1.4,3.51,0,1
0.0,0.0,0.0,1,0,0,27,1,1,9.4,-0.8,-3.12,0,0
11.566666666666666,8.0,0.8,1,0,0,20,1,1,12.4,0.5,1.79,0,2
5.833333333333333,2.0,0.2,1,0,0,22,1,1,10.8,1.4,1.74,0,1
12.25,8.0,0.6666666666666666,1,0,1,19,1,1,15.5,2.8,-4.06,0,1
14.166666666666668,12.0,1.0,1,0,0,19,1,1,8.9,1.4,3.51,0,2
12.03146853146853,24.0,0.7058823529411765,1,1,0,23,1,1,11.1,0.6,2.02,0,1
13.833333333333332,12.0,1.0,1,0,0,18,1,1,12.4,0.5,1.79,0,2
15.15,11.0,0.9166666666666666,0,0,0,29,1,1,11.1,0.6,2.02,0,1
15.666666666666668,4.0,0.4,1,0,0,29,1,1,10.8,1.4,1.74,0,0
11.531746031746033,11.0,0.9166666666666666,1,0,0,20,1,1,16.2,0.3,-0.92,0,1
0.0,0.0,0.0,1,0,1,19,1,1,9.4,-0.8,-3.12,0,2
0.0,0.0,0.0,1,0,0,22,1,1,10.8,1.4,1.74,0,1
13.0,11.0,0.9166666666666666,1,0,0,20,1,1,11.1,0.6,2.02,0,1
12.875,7.0,0.7,1,0,0,24,1,1,9.4,-0.8,-3.12,0,1
12.125,9.0,0.75,0,0,0,21,1,1,12.7,3.7,-1.7,0,0
14.5,8.0,0.8,1,0,1,25,1,1,12.7,3.7,-1.7,0,2
0.0,0.0,0.0,0,0,0,32,1,1,9.4,-0.8,-3.12,0,0
11.291666666666668,11.0,0.55,0,0,0,26,1,1,7.6,2.6,0.32,0,0
13.0,12.0,1.0,1,0,1,18,1,1,12.4,0.5,1.79,0,2
12.761904761904763,11.0,0.9166666666666666,1,0,1,19,1,1,16.2,0.3,-0.92,0,2
13.75,12.0,1.0,1,0,1,19,1,1,12.4,0.5,1.79,0,2
14.154761904761905,11.0,1.0,1,0,0,27,1,1,11.1,0.6,2.02,0,0
11.622222222222224,19.0,0.7916666666666666,1,1,0,21,1,1,8.9,1.4,3.51,0,1
5.75,4.0,0.4,1,0,0,20,1,1,13.9,-0.3,0.79,0,1
12.916666666666668,12.0,1.0,1,0,0,21,1,1,12.4,0.5,1.79,0,2
12.033333333333333,8.0,0.6666666666666666,1,0,0,22,1,1,9.4,-0.8,-3.12,0,1
0.0,0.0,0.0,0,1,0,19,1,1,12.7,3.7,-1.7,0,2
11.65,6.0,0.6,1,0,1,18,1,1,11.1,0.6,2.02,0,0
0.0,0.0,0.0,1,0,0,28,1,1,13.9,-0.3,0.79,0,0
11.714285714285715,10.0,0.5882352941176471,0,1,0,25,1,2,15.5,2.8,-4.06,0,0
12.05,18.0,0.6666666666666666,1,0,0,25,1,1,15.5,2.8,-4.06,0,0
12.916666666666668,5.0,0.5,1,0,0,18,1,1,8.9,1.4,3.51,0,1
0.0,0.0,0.0,1,0,0,26,1,1,10.8,1.4,1.74,0,0
12.125,10.0,1.0,1,0,1,18,1,1,13.9,-0.3,0.79,0,2
11.833333333333334,6.0,0.5,1,0,0,22,1,1,15.5,2.8,-4.06,0,1
0.0,0.0,0.0,1,0,0,25,1,1,16.2,0.3,-0.92,0,0
11.9,10.0,0.8333333333333334,1,0,0,19,1,1,8.9,1.4,3.51,0,1
14.5,12.0,1.0,1,0,0,19,1,1,13.9,-0.3,0.79,0,2
12.102678571428573,15.0,1.0,1,0,0,19,1,1,16.2,0.3,-0.92,0,2
11.25,8.0,0.5,1,0,0,45,1,4,10.8,1.4,1.74,0,0
12.0,10.0,1.0,1,0,0,52,1,2,7.6,2.6,0.32,0,2
11.5,6.0,0.6,0,0,0,20,1,1,9.4,-0.8,-3.12,0,0
15.885714285714286,14.0,0.875,1,0,0,19,1,1,10.8,1.4,1.74,0,2
12.26,8.0,0.5714285714285714,0,1,0,21,1,1,12.4,0.5,1.79,0,0
14.083333333333332,12.0,1.0,0,0,0,35,1,2,9.4,-0.8,-3.12,0,2
