average_grade,total_approved_units,overall_approval_rate,Tuition fees up to date,Debtor,Scholarship holder,Age at enrollment,Gender,Marital status,Unemployment rate,Inflation rate,GDP,International,grade_change,fail_ratio_1st,fail_ratio_2nd,engagement_index,financial_pressure
11.75,7,0.6106247594239969,1,0,0,32,0,1,9.4,-0.8,-3.12,0,-1.4558013375085417,0.004419866249145837,0.0,0.6106247594239969,0.0
6.073999160226236,3,0.2963337532202154,0,0,0,19,0,1,10.8,1.4,1.74,0,-12.147998320452473,0.0,0.0,0.2963337532202154,1.0
0.0,0,0.0,0,0,0,35,0,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,1.0
0.0,0,0.0,1,0,0,18,0,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.0
12.336660170242865,9,0.75,0,0,0,19,0,1,12.4,0.5,1.79,0,0.5226070009329212,0.0,0.0,0.75,0.07535666977640398
0.0,0,0.0,1,0,0,18,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
6.0217340741449705,5,0.45783497200179313,1,0,0,45,1,2,16.02290688240753,0.9324754199731029,-1.714389127486217,0,-12.043468148289941,0.0,0.0,0.45783497200179313,0.0
0.0,0,0.0,1,0,0,26,1,1,10.891376663068007,1.156328898485318,1.8252848855301387,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,36,0,4,12.7,3.7,-1.7,0,0.0,0.11557068161377884,0.11557068161377884,0.0,1.0
0.0,0,0.0,0,0,0,22,1,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.8337845680907471
11.959348292515033,11,0.9535409057314662,1,0,0,19,0,1,13.9,-0.3,0.79,0,0.27821701736587084,0.0,0.0,0.9535409057314662,0.0
11.426376513290142,4,0.429449394683943,0,0,0,19,0,1,12.7,3.7,-1.7,0,0.14724697341971493,0.0,0.0,0.429449394683943,0.29449394683942987
6.049374706254405,5,0.3573909895815851,1,0,0,19,0,1,13.909587837432447,-0.2974988250176224,0.7828716513002237,0,-12.09874941250881,0.0,0.0,0.3573909895815851,0.0
5.616154175977303,3,0.31010249813787283,1,0,0,23,0,1,11.739532326822175,0.884772594968485,1.452078803070624,0,-11.232308351954606,0.0,0.0,0.31010249813787283,0.0
11.649801472696677,10,0.6817334051521262,0,0,0,23,0,1,8.9,1.4,3.51,0,-0.3753680732551686,0.0,0.0,0.6817334051521262,0.3842018313792199
0.0,0,0.0,0,0,0,32,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,1.0
6.014124276388483,3,0.3262711951390922,0,0,0,19,1,1,10.8,1.4,1.74,0,-12.028248552776965,0.0,0.0,0.3262711951390922,0.9152543416691064
0.0,0,0.0,0,0,0,31,0,1,11.1536868703698,0.5958702407407845,2.0105015537038047,0,0.0,0.0,0.0,0.0,1.0
0.0,0,0.0,1,0,0,35,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0
11.315753633101355,5,0.4671231834493225,0,0,0,19,0,1,12.7,3.7,-1.7,0,-0.42055086341896986,0.0,0.0,0.4671231834493225,0.6054782013918701
0.0,0,0.0,1,0,0,27,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,50,1,1,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,0.6643399352030368
12.260367795892487,10,0.8474733253246305,0,0,0,54,1,3,11.716271481036054,1.2133521057148777,1.2886514556377957,0,0.9353600366112134,0.0,0.0,0.8474733253246305,0.8303200961044345
12.738386561243972,7,0.6372373634723937,0,0,0,18,0,1,10.129011887170575,1.4,2.3650783998463587,0,1.038090606260512,0.0,0.0,0.6372373634723937,1.0
0.0,0,0.0,1,0,0,36,0,1,16.2,0.3,-0.92,0,0.0,0.6117316160101278,0.6117316160101278,0.0,0.0
0.0,0,0.0,1,0,0,27,0,1,10.868818423711485,1.2164842034360401,1.8042305287973859,0,0.0,0.0,0.0,0.0,0.0
11.763856277211069,12,0.6311044105946462,0,0,0,34,1,1,9.948998640114436,1.7191255099570868,1.3623681465507806,0,-0.12880566697577964,0.0,0.0,0.6311044105946462,0.26593792496423896
5.0,1,0.13603450952052684,1,0,0,27,1,1,13.70896626657475,3.3756894143152585,-2.550414424684433,0,-10.0,0.0,0.0,0.13603450952052684,0.0
12.79215958357581,5,1.0,0,0,0,42,1,1,11.437934821710542,0.5740050137145737,1.9602115315435196,0,-1.3641687557144058,0.0,0.0,1.0,0.2599498628542627
11.341126525528528,4,0.4,0,0,0,20,0,1,7.6,2.6,0.32,0,1.2290122042282257,0.0,0.18129633873153242,0.4,1.0
0.0,0,0.0,1,0,0,19,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1,0,0,18,0,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,18,1,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,1.0
0.0,0,0.0,0,0,0,26,1,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,1.0
11.701098834131363,3,0.372904235748487,0,0,0,23,0,1,9.4,-0.8,-3.12,0,2.4301411916162343,0.2,0.0,0.372904235748487,0.2709576425151299
11.611172864490106,3,0.30443950417412496,0,0,0,28,0,1,11.273140662790874,0.586681487477625,1.9893674211985375,0,0.7776542710197909,0.0,0.0,0.30443950417412496,0.8668148747762503
12.261430056939874,11,0.9936499683667364,1,0,0,18,0,1,12.7,3.7,-1.7,0,-0.861273472519692,0.0,0.0,0.9936499683667364,0.0
12.03072522264672,9,0.7549556810720514,0,1,0,21,0,1,13.9,-0.3,0.79,0,0.08127316958164266,0.0,0.0,0.7549556810720514,0.059468172864616586
11.562514790497243,10,0.8472268237102535,1,0,0,20,0,1,15.5,2.8,-4.06,0,-0.4583313612670344,0.0,0.0,0.8472268237102535,0.0
11.758449838425564,9,0.8211807319443611,0,0,0,31,0,1,10.8,1.4,1.74,0,0.7168996768511293,0.0,0.0,0.8211807319443611,0.5811626211808263
0.0,0,0.0,0,0,0,19,0,1,9.4,-0.8,-3.12,0,0.0,0.06465875853155234,0.016164689632888085,0.0,0.08082344816444043
5.624122630052959,1,0.08333333333333333,0,0,0,30,1,1,16.2,0.3,-0.92,0,-11.248245260105918,0.0,0.0,0.08333333333333333,0.9172515799646939
0.0,0,0.0,1,0,0,19,0,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0
12.632302055486138,9,0.7126323227120058,0,0,1,23,0,1,10.113493319596953,0.9587297019647438,2.6881340699093355,0,-0.5291536142468485,0.0,0.0,0.7126323227120058,0.0
0.0,0,0.0,1,0,0,19,1,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,29,0,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.41125511658536906
5.388801141867613,2,0.2518138281426322,1,0,0,20,0,1,10.8,1.4,1.74,0,-10.777602283735225,0.0,0.0,0.2518138281426322,0.0
11.055138780699883,5,0.5236195417333475,1,0,0,32,0,1,7.6,2.6,0.32,0,-0.14953739766705665,0.0,0.0,0.5236195417333475,0.0
13.470034042099607,13,0.6842105263157895,0,0,0,21,0,1,8.9,1.4,3.51,0,-0.5341825044654178,0.0,0.0,0.6842105263157895,0.9852860506655043
0.0,0,0.0,1,0,0,36,0,1,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1,0,0,21,0,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0
14.142540640989795,9,0.7529210629254753,0,0,0,29,0,1,12.7,3.7,-1.7,0,-0.44514107074883613,0.04912368112235739,0.04912368112235739,0.7529210629254753,0.6070105510211409
0.0,0,0.0,0,0,0,47,1,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,1.0
11.965228285368811,10,0.7147746939238026,1,0,0,19,1,1,10.8,1.4,1.74,0,-0.5027382859732942,0.07113518364571846,0.07113518364571846,0.7147746939238026,0.0
12.472467829976248,9,0.9841220426024997,1,0,0,30,0,1,10.996886671729005,1.2920298896969977,1.6796637618894987,0,2.1449356599524965,0.0,0.0,0.9841220426024997,0.0
12.747600680719799,14,0.9975452088242672,1,0,1,18,0,1,11.1,0.6,2.02,0,0.07447053672878494,0.0,0.0,0.9975452088242672,0.0
11.326770423760127,7,0.7709987075931962,1,0,0,19,0,1,10.8,1.4,1.74,0,-0.653540847520253,0.0,0.0,0.7709987075931962,0.0
12.640904005024714,9,0.75,0,0,0,20,0,1,16.2,0.3,-0.92,0,-1.28180801004943,0.0,0.0,0.75,1.0
0.0,0,0.0,1,0,0,21,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0.0
13.544476264779274,12,0.9559591995955589,0,0,0,19,1,1,12.4,0.5,1.79,0,-0.7055237352207251,0.0,0.0,0.9559591995955589,0.691714397168912
12.353806836429662,20,0.9543091251551575,1,0,0,20,0,1,10.075561805064819,0.9725229799764294,2.7138240502061,0,-0.6715146938466259,0.0,0.0,0.9543091251551575,0.0
11.574991074946999,9,0.7916517915783287,1,0,0,24,0,1,15.5,2.8,-4.06,0,0.8001428008480453,0.0,0.0,0.7916517915783287,0.0
11.261690942666108,23,0.8050805858954976,0,0,0,23,0,1,7.6,2.6,0.32,0,0.4613574226591062,0.0,0.0652261251612602,0.8050805858954976,0.9131657522576428
0.0,0,0.0,1,0,0,26,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1,0,47,0,1,11.456042902706598,0.5726120844071848,1.9570077941365251,0,0.0,0.0,0.0,0.0,1.0
11.372775602090838,6,0.5428468670070761,1,0,0,25,0,1,15.5,2.8,-4.06,0,-0.44271872336469675,0.0,0.0,0.5428468670070761,0.0
0.0,0,0.0,1,0,0,19,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1,0,0,18,0,1,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0.0
13.252526169050103,13,0.9487386678733688,1,0,0,30,0,1,12.7,3.7,-1.7,0,-1.1306021994573843,0.025630666063315613,0.025630666063315613,0.9487386678733688,0.0
12.30374194836597,11,0.7290464633740168,0,0,0,29,0,1,7.6,2.6,0.32,0,1.1890542484397426,0.33269224910586737,0.21387358871091472,0.7290464633740168,1.0
0.0,0,0.0,1,0,0,27,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
12.064768799632319,24,0.8462461647309119,1,0,0,28,0,1,7.869395943710473,2.3513268211903324,0.9810562003357002,0,-0.5499815587284592,0.05285149006612957,0.0,0.8462461647309119,0.0
11.881733100121878,9,0.9330213671135558,0,0,0,24,0,1,9.4,-0.8,-3.12,0,1.2498054898910043,0.0,0.0,0.9330213671135558,0.8782206674791923
13.538167100580553,11,0.8835385950504263,1,0,0,19,0,1,8.9,1.4,3.51,0,-1.1573344904370286,0.0,0.0,0.8835385950504263,0.0
12.285931059662635,6,0.504689646779122,1,0,0,19,1,1,11.160965408128586,0.595310353220878,2.0092138124080194,0,1.3343449450922924,0.0,0.0,0.504689646779122,0.0
0.0,0,0.0,1,0,0,29,0,1,13.496991276962039,-0.08506201437975408,1.0586724820253073,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,21,0,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,1.0
0.0,0,0.0,1,0,0,19,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
11.456350891399085,9,0.5802317529951426,0,0,0,31,1,1,15.5,2.8,-4.06,0,-0.9127017827981694,0.0,0.0,0.5802317529951426,1.0
11.458823794151042,4,0.39699334050729185,0,0,0,30,0,1,11.1,0.6,2.02,0,1.636600071739585,0.0,0.0,0.39699334050729185,1.0
0.0,0,0.0,1,0,0,36,0,1,16.2,0.3,-0.92,0,0.0,0.3077772397710494,0.3077772397710494,0.0,0.0
5.704919638497279,2,0.2755180980284083,1,0,0,24,1,1,11.093782823659101,1.234747161691756,1.7491807132393469,0,-11.409839276994559,0.0,0.0,0.2755180980284083,0.0
5.483986882719911,1,0.16453158436265486,0,0,0,32,1,1,7.6416341049282295,2.5615685185277877,0.42216368824696415,0,-10.967973765439822,0.0,0.0,0.16453158436265486,0.967973765439823
0.0,0,0.0,1,0,0,19,0,1,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1,0,0,27,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0
11.786285151802897,8,0.7794977948568819,1,0,0,44,0,2,13.284933845706455,0.028035282289891106,1.200044102862364,0,0.8512310898908142,0.0,0.0,0.7794977948568819,0.0
0.0,0,0.0,0,0,0,37,0,3,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,1.0
13.466056514356378,11,0.9517113148887563,1,0,0,18,0,1,10.8,1.4,1.74,0,0.5987796953794223,0.0,0.0,0.9517113148887563,0.0
11.5,4,0.4569336527888619,1,0,0,26,0,1,10.864599520816707,1.2277346111554475,1.8002928860955933,0,-0.5693365278886191,0.0,0.0,0.4569336527888619,0.0
6.479521017730682,1,0.16393613569742424,0,0,0,21,0,1,8.754043657682423,2.167233628369091,0.8321068730965759,0,12.959042035461364,0.34425545721030304,0.21638318581545457,0.16393613569742424,0.36063864302575765
0.0,0,0.0,1,0,0,19,0,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,27,0,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.09684894132337374
5.0,1,0.1,1,0,0,36,0,4,9.575243878711335,1.8592835454832497,1.1965144711781546,0,-10.0,0.0,0.0,0.1,0.0
0.0,0,0.0,1,0,0,18,1,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,19,1,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.3919121504581148
0.0,0,0.0,0,0,0,26,0,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.36335567837771743
0.0,0,0.0,0,0,0,38,1,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,1.0
11.809100209105134,9,0.8863496863423005,1,0,0,19,1,1,9.4,-0.8,-3.12,0,-0.3817995817897342,0.0,0.0,0.8863496863423006,0.0
5.863198516325114,3,0.25,0,0,0,24,1,1,9.4,-0.8,-3.12,0,-11.726397032650228,0.0,0.0,0.25,1.0
11.584246223995427,7,0.6472020691382296,0,0,0,20,0,1,7.6,2.6,0.32,0,-1.196471756608556,0.0,0.0,0.6472020691382296,0.45255369310088844
13.61452841144443,9,0.8039390548126405,1,0,0,18,0,1,15.5,2.8,-4.06,0,-0.6375418974582108,0.0,0.0,0.8039390548126405,0.0
5.629363032668031,2,0.29104712784032727,1,0,0,24,0,1,10.826858616479019,1.3283770227226184,1.7650680420470835,0,-11.258726065336061,0.0,0.0,0.29104712784032727,0.0
12.045442337591837,10,0.8819047306534391,1,0,0,48,0,2,15.708571616079364,2.0551013711451236,-3.1244073221582753,0,0.23238020234920487,0.0,0.0595918903083901,0.8819047306534391,0.0
0.0,0,0.0,1,0,0,28,1,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,36,0,2,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.30235812850653665
0.0,0,0.0,1,0,0,19,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1,0,0,26,1,1,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0.0
11.293856187088009,6,0.5701742845848925,1,0,0,20,0,1,15.5,2.8,-4.06,0,0.938561870880108,0.2806971383395699,0.0,0.5701742845848925,0.0
13.945447794300286,12,0.7732431068891513,1,0,0,33,0,1,16.2,0.3,-0.92,0,0.18454930094436198,0.0,0.0,0.7732431068891513,0.0
11.315455061498769,8,0.7911685362864179,1,0,0,19,0,1,10.8,1.4,1.74,0,-0.6750674415654477,0.0,0.0,0.7911685362864179,0.0
11.421593730470676,6,0.6,0,0,0,19,0,1,10.8,1.4,1.74,0,1.5710024828141953,0.0,0.0,0.6,0.04586126640463295
0.0,0,0.0,0,0,0,27,1,1,15.5,2.8,-4.06,0,0.0,0.12639810519263622,0.0,0.0,0.6208056844220913
6.0,2,0.16666666666666666,0,0,0,20,1,1,10.8,1.4,1.74,0,-12.0,0.0,0.0,0.16666666666666666,0.3474134082254142
0.0,0,0.0,1,0,0,29,0,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0
6.105087516382065,3,0.2246316601138405,0,0,0,19,0,1,16.2,0.3,-0.92,0,-12.21017503276413,0.0,0.0,0.2246316601138405,0.4203500655282616
0.0,0,0.0,0,0,0,24,0,1,10.8,1.4,1.74,0,0.0,0.0,0.0,0.0,1.0
12.335789635446293,6,0.5509825208451842,1,0,0,18,0,1,12.7,3.7,-1.7,0,-0.40294756253555253,0.0,0.0,0.5509825208451842,0.0
10.460119158983572,3,0.3460119158983572,0,0,0,21,0,1,7.6,2.6,0.32,0,-0.46011915898357203,0.0,0.0,0.3460119158983572,0.46011915898357203
6.792383052974577,1,0.1,1,0,0,30,0,1,10.8,1.4,1.74,0,-13.584766105949154,0.5660935576203385,0.8830467788101692,0.1,0.0
12.373380948062625,20,0.834565652113181,0,0,0,30,0,1,15.5,2.8,-4.06,0,0.09281741940035558,0.14110576731522792,0.04997495925747655,0.834565652113181,1.0
12.902893458051441,8,0.6711998325482588,0,1,0,26,1,1,11.00930027210908,0.8418659410424545,1.935346920635141,0,0.8639504081636196,0.0,0.0,0.6711998325482588,1.0
11.101954030561313,6,0.586334454539155,1,0,0,25,1,1,15.5,2.8,-4.06,0,-0.11602466652807661,0.0,0.0,0.586334454539155,0.0
0.0,0,0.0,0,0,0,32,0,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.696501466227079
6.098056464273745,2,0.2451118380856629,1,0,0,19,1,1,9.682156307279303,1.4,2.7813596505871754,0,-12.19611292854749,0.0,0.0,0.2451118380856629,0.0
11.696591046463235,7,0.5833333333333334,1,0,0,18,0,1,11.062295281456326,0.7005459161164663,1.9848089293592368,0,-0.7743944339343086,0.0,0.0,0.5833333333333334,0.0
0.0,0,0.0,1,0,0,19,0,1,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0
5.851471555611341,3,0.32705908149635765,0,0,0,43,0,1,15.5,2.8,-4.06,0,-11.702943111222682,0.0,0.0,0.32705908149635765,0.026889650729895687
13.236089779414966,13,0.8852338602945327,1,0,0,19,0,1,14.81554859025579,-0.06116123732457612,0.10930952637504199,0,0.2574884634894598,0.0,0.044229400495448865,0.8852338602945327,0.0
11.595212945425281,9,0.5824744725685873,0,0,0,30,1,1,15.656694346134424,2.2403773352341982,-3.357113933054153,0,-0.9985552629308561,0.0,0.0,0.5824744725685873,1.0
0.0,0,0.0,1,0,0,30,0,1,10.853462808946666,1.2574325094755592,1.7898986216835542,0,0.0,0.0,0.0,0.0,0.0
12.37111526766208,8,0.6618073549058632,1,0,0,39,0,2,10.34081821879075,0.8760661022579094,2.5341731154553564,0,0.512175450109235,0.0,0.0,0.6618073549058632,0.0
6.034761921448268,5,0.39597504675698314,0,0,0,18,0,1,11.356190743172295,1.0871427069655848,1.7573809607241342,0,-12.069523842896537,0.0,0.0,0.39597504675698314,1.0
0.0,0,0.0,1,0,0,23,1,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
11.456400688639363,8,0.6686448394738623,0,0,0,38,0,1,11.822055505268146,1.9989825414570335,0.3412209502515602,0,-0.02113899981668582,0.0,0.0,0.6686448394738623,1.0
11.09716001455157,8,0.7442627493779128,1,0,0,20,0,1,12.7,3.7,-1.7,0,-0.7368329634318134,0.0,0.0,0.7442627493779128,0.0
5.559331914045331,2,0.21413219790293148,1,0,0,24,0,1,9.576383820116774,1.4,2.8798950728385844,0,-11.118663828090662,0.0,0.0,0.21413219790293148,0.0
12.213949896072686,9,0.5753748726080616,0,1,0,32,0,1,16.2,0.3,-0.92,0,-1.4028478284881103,0.0,0.0,0.5753748726080616,0.8942172628959257
6.089064502125445,3,0.31616688022671413,0,0,0,19,0,1,9.4,-0.8,-3.12,0,-12.17812900425089,0.025749679659928783,0.0,0.31616688022671413,0.8712516017003561
11.473704389732847,7,0.5833333333333334,1,0,0,18,0,1,7.6,2.6,0.32,0,-0.3923921939139981,0.0,0.0,0.5833333333333334,0.0
12.043057594084038,6,0.5565347696099976,0,0,0,26,0,1,16.2,0.3,-0.92,0,-0.3786331058720117,0.0,0.5321582764680028,0.5565347696099976,1.0
0.0,0,0.0,0,0,0,19,0,1,9.4,-0.8,-3.12,0,0.0,0.7261675310170032,0.1815418827542508,0.0,0.9077094137712539
11.659076302120548,25,0.8646696008198216,0,0,0,23,0,1,7.6,2.6,0.32,0,0.9475421714241623,0.0,0.03436752814687808,0.8646696008198217,0.4811453940562932
12.468322924355876,8,0.7395168993442472,1,0,0,18,0,1,9.4,-0.8,-3.12,0,0.6561076414519584,0.12488611316156678,0.0,0.7395168993442474,0.0
5.24417149322637,1,0.13255619909684924,0,0,0,33,1,1,8.26515411761144,1.9860115837432866,1.9521858732157633,0,-10.48834298645274,0.0,0.0,0.13255619909684924,0.48834298645273877
0.0,0,0.0,1,0,0,27,0,1,10.847093304814859,1.274417853827045,1.7839537511605343,0,0.0,0.0,0.0,0.0,0.0
11.576467675199497,9,0.75,0,0,0,18,0,1,10.986814210427378,0.901828772193658,1.9143599297322198,0,-0.3415783330200306,0.0,0.0,0.75,0.6227140347579274
6.875144888861421,4,0.4,1,0,0,18,0,1,12.4,0.5,1.79,0,-13.750289777722841,0.0,0.00032437804795582004,0.4,0.0
13.144716851172598,7,0.6556917589196322,1,0,0,22,1,1,13.70245166055338,-0.19464088562846948,0.9216988929644132,0,1.5788674046903908,0.0,0.0,0.6556917589196322,0.0
11.438979592934185,5,0.5677635677760985,0,0,0,31,1,1,9.4,-0.8,-3.12,0,0.45537414746496124,0.47464489769579543,0.016903401536136387,0.5677635677760985,1.0
12.525239691658296,8,0.5909526712105994,0,0,0,23,0,1,9.4,-0.8,-3.12,0,-0.6454892007848809,0.24163315064674168,0.0805443835489139,0.5909526712105994,0.40272191774456945
0.0,0,0.0,0,0,0,20,1,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,1.0
10.74070756706171,7,0.6459355753651888,1,0,0,20,1,1,11.541454966420268,0.9829315813885993,1.7631704677006335,0,-0.2502895428829132,0.0,0.0,0.6459355753651888,0.0
14.176870717944714,19,0.8623084223620181,0,0,0,22,0,1,13.664529453233044,-0.17087099048263643,0.8621603288479386,0,0.634202633031215,0.0,0.0,0.8623084223620181,0.9240417591074331
6.932640786591091,3,0.27728155238866414,0,0,0,31,0,1,16.2,0.3,-0.92,0,-13.865281573182182,0.0,0.0,0.27728155238866414,0.7638834668825957
0.0,0,0.0,1,0,0,30,0,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,1,0,0,36,1,1,9.30005041271531,1.9624810952317593,1.0743973706424184,0,0.0,0.0,0.0,0.0,0.0
12.461455607653619,11,0.6058967877217071,1,0,0,20,0,1,9.4,-0.8,-3.12,0,0.6484644552523187,0.034935492326066894,0.034935492326066894,0.6058967877217071,0.0
12.20324397811657,3,0.25519511354260344,1,0,0,18,0,1,15.5,2.8,-4.06,0,-4.2818052312106545,0.0,0.0,0.25519511354260344,0.0
11.78408696936459,3,0.38522609080937736,1,0,0,21,0,1,7.6,2.6,0.32,0,3.5681739387291818,0.0,0.5113565448562639,0.38522609080937736,0.0
13.92261896425629,4,0.2721861547645797,0,0,0,28,0,1,15.127272599955061,2.91980523572873,-3.745844048533551,0,-0.20021640474585567,0.0,0.0,0.2721861547645797,0.8668830714125217
0.0,0,0.0,0,0,0,22,1,1,12.7,3.7,-1.7,0,0.0,0.0,0.0,0.0,0.3128344945966689
0.0,0,0.0,1,0,0,35,1,1,11.1,0.6,2.02,0,0.0,0.0,0.022222761052338752,0.0,0.0
0.0,0,0.0,0,0,0,31,0,1,16.2,0.3,-0.92,0,0.0,0.0,0.0,0.0,0.7496162320085874
5.030472152733594,1,0.08384120254555989,1,0,0,19,0,1,10.8,1.4,1.74,0,10.060944305467189,0.0,0.0,0.08384120254555989,0.0
0.0,0,0.0,0,0,0,25,1,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,1.0
11.614633323017186,5,0.5055608877884998,0,1,0,28,0,1,12.7,3.7,-1.7,0,0.0,0.25834133168274986,0.0,0.5055608877884998,0.35414667079312545
0.0,0,0.0,1,0,0,21,0,1,12.7,3.7,-1.7,0,0.0,0.36170170049755046,0.0,0.0,0.0
11.118913541834399,3,0.38951308334675194,0,0,0,21,1,1,7.6,2.6,0.32,0,0.44756541673375955,0.0,0.35805233338700765,0.38951308334675194,0.8951308334675191
13.302340643518193,11,0.9781171005078182,1,0,0,18,0,1,10.8,1.4,1.74,0,0.27134795370305353,0.0,0.0,0.9781171005078182,0.0
12.908858060762022,6,0.5681430101270035,1,0,0,23,0,1,12.673425817713937,0.3541728972192335,1.6077161215240419,0,0.6354322430480839,0.0,0.0,0.5681430101270035,0.0
0.0,0,0.0,1,0,0,39,1,1,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0,0,18,0,1,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,1.0
0.0,0,0.0,0,0,0,26,0,1,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.08920432871205619
6.0,2,0.22491163160362215,0,0,0,22,0,1,10.8,1.4,1.74,0,12.0,0.8141342256062094,0.2787986615906859,0.22491163160362215,1.0
12.020495145967399,9,0.7167251275584328,0,0,0,53,1,3,12.059368622368927,1.1434619472952186,1.1196443452775289,0,1.272085813474768,0.0,0.0,0.7167251275584328,0.7667835884501988
0.0,0,0.0,0,0,0,32,0,4,11.851317017154784,0.8086341778504342,1.772853656786087,0,0.0,0.0,0.0,0.0,0.34292686427826025
13.2256228920309,8,0.6916640133873014,1,0,0,20,0,1,7.6,2.6,0.32,0,-0.6575375732118048,0.0,0.0,0.6916640133873014,0.0
13.75,12,1.0,0,0,0,18,0,1,11.938364405736904,0.5355104303279304,1.87167398975424,0,-0.5,0.0,0.0,1.0,0.6448956967206952
5.117059053236141,1,0.141862859951404,0,1,0,18,0,1,7.6,2.6,0.32,0,-10.234118106472282,0.0,0.0,0.141862859951404,1.0
0.0,0,0.0,0,0,0,19,1,1,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.5204178982457498
0.0,0,0.0,0,0,0,53,0,1,13.688981597386075,1.4563411851574106,-0.6424330144221098,0,0.0,0.0,0.0,0.0,1.0
11.151308428273092,5,0.5119626147547767,1,0,0,31,0,1,7.6,2.6,0.32,0,0.17102809424364107,0.0,0.0,0.5119626147547767,0.0
12.118548111707968,5,0.5326773202148688,0,0,0,32,0,1,9.4,-0.8,-3.12,0,-0.5319347127823131,0.2,0.08845154680991252,0.5326773202148688,0.4422577340495626
7.1173070869321515,2,0.18108923911012653,1,0,0,30,1,1,16.2,0.3,-0.92,0,-14.234614173864303,0.0,0.0,0.18108923911012653,0.0
13.517720921548472,14,0.9102786589076651,0,0,0,19,0,1,10.969337562756792,0.948433165981887,1.8980483919063396,0,0.23732915992429107,0.0,0.0,0.9102786589076651,0.43554145747735873
6.251269286667937,5,0.39494107675581724,0,0,0,19,0,1,13.9,-0.3,0.79,0,-12.502538573335874,0.0,0.0,0.39494107675581724,0.37877262595128935
